Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$9,307,394",Murder by Numbers,Warner Bros.,"April 19, 2002 (Domestic)",R,1 hr 55 min,,Two gifted high school students execute a perfect murder - then become engaged in an intellectual contest with a seasoned homicide detective.,"['Sandra Bullock', 'Ben Chaplin', 'Ryan Gosling', 'Michael Pitt']","['Barbet Schroeder', 'Tony Gayton', 'Richard Crystal', 'Susan Hoffman', 'Barbet Schroeder', 'Clint Mansell', 'Luciano Tovoli', 'Lee Percy', 'Stuart Wurtzel']"
"$205,996",Frida,Miramax,"October 25, 2002 (Domestic)",R,2 hr 3 min,,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.","['Salma Hayek', 'Alfred Molina', 'Geoffrey Rush', 'Mía Maestro']","['Julie Taymor', 'Hayden Herrera', 'Clancy Sigal', 'Diane Lake', 'Gregory Nava', 'Anna Thomas', 'Lindsay Flickinger', 'Sarah Green', 'Nancy Hardin', 'Salma Hayek', 'Jay Polstein', 'Roberto Sneider', 'Lizz Speed', 'Elliot Goldenthal', 'Rodrigo Prieto', 'Françoise Bonnot', 'Felipe Fernández del Paso']"
"$11,208,851",The Mothman Prophecies,Screen Gems,"January 25, 2002 (Domestic)",PG-13,1 hr 59 min,,"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities.","['Richard Gere', 'Laura Linney', 'David Eigenberg', 'Bob Tracey']","['Mark Pellington', 'Richard Hatem', 'John A. Keel', 'Gary W. Goldstein', 'Gary Lucchesi', 'Tom Rosenberg', 'tomandandy', 'Fred Murphy', 'Brian Berdan', 'Richard Hoover']"
"$11,034,422",Analyze That,Warner Bros.,"December 6, 2002 (Domestic)",R,1 hr 36 min,,"Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.","['Robert De Niro', 'Billy Crystal', 'Lisa Kudrow', 'Joe Viterelli']","['Harold Ramis', 'Kenneth Lonergan', 'Peter Tolan', 'Peter Steinfeld', 'Harold Ramis', 'Peter Tolan', 'Jane Rosenthal', 'Paula Weinstein', 'David Holmes', 'Ellen Kuras', 'Andrew Mondshein', 'Wynn Thomas']"
"$7,401,146",The Hot Chick,Walt Disney Studios Motion Pictures,"December 13, 2002 (APAC, Domestic)",PG-13,1 hr 44 min,Comedy Fantasy,"An attractive and popular teenager, who is mean-spirited toward others, finds herself in the body of an older man, and must find a way to get back to her original body.","['Rob Schneider', 'Rachel McAdams', 'Anna Faris', 'Matthew Lawrence']","['Tom Brady', 'Tom Brady', 'Rob Schneider', ""Carr D'Angelo"", 'John Schneider', 'John Debney', 'Tim Suhrstedt', 'Peck Prior', 'Marc Fisichella']"
,The Cat Returns,,"July 20, 2002 (Japan)",G,1 hr 15 min,Adventure Animation Comedy Family Fantasy Romance,"After helping a cat, a seventeen-year-old girl finds herself involuntarily engaged to a cat Prince in a magical world where her only hope of freedom lies with a dapper cat statuette come to life.","['Chizuru Ikewaki', 'Yoshihiko Hakamada', 'Aki Maeda', 'Takayuki Yamada']","['Hiroyuki Morita', 'Aoi Hiiragi', 'Reiko Yoshida', 'Cindy Davis', 'Donald H. Hewitt', 'Ned Lott', 'Toshio Suzuki', 'Nozomu Takahashi', 'Yûji Nomi', 'Kentarô Takahashi', 'Megumi Uchida']"
"$11,554,015",Big Fat Liar,Universal Pictures,"February 8, 2002 (Domestic)",PG,1 hr 28 min,,"Fourteen-year-old Jason Shepherd has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf steals his class paper and turns it into a smash hit movie, no one believes Jason's latest tall tale.","['Frankie Muniz', 'Amanda Bynes', 'Paul Giamatti', 'Amanda Detmer']","['Shawn Levy', 'Dan Schneider', 'Brian Robbins', 'Dan Schneider', 'Brian Robbins', 'Michael Tollin', 'Christophe Beck', 'Jonathan Brown', 'Stuart H. Pappé', 'Kimberly Ray', 'Nina Ruscio']"
"$10,216,025",Dragonfly,Universal Pictures,"February 22, 2002 (Domestic)",PG-13,1 hr 44 min,,A grieving doctor is being contacted by his deceased wife through his patients' near death experiences.,"['Kevin Costner', 'Susanna Thompson', 'Joe Morton', 'Ron Rifkin']","['Tom Shadyac', 'Brandon Camp', 'Mike Thompson', 'David Seltzer', 'Brandon Camp', 'Mike Thompson', 'Gary Barber', 'Roger Birnbaum', 'Mark Johnson', 'Tom Shadyac', 'John Debney', 'Dean Semler', 'Don Zimmerman', 'Linda DeScenna']"
"$321,515",One Hour Photo,Fox Searchlight,"August 21, 2002 (Domestic)",R,1 hr 36 min,,A mentally unstable photo developer targets an upper middle-class family after his obsession with them becomes more sick and disturbing than any of them could imagine.,"['Robin Williams', 'Connie Nielsen', 'Michael Vartan', 'Dylan Smith']","['Mark Romanek', 'Mark Romanek', 'Pamela Koffler', 'Christine Vachon', 'Stan Wlodkowski', 'Reinhold Heil', 'Johnny Klimek', 'Jeff Cronenweth', 'Jeffrey Ford', 'Tom Foden']"
"$14,169,455",Blue Crush,Universal Pictures,"August 16, 2002 (Domestic)",PG-13,1 hr 44 min,,"As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player.","['Kate Bosworth', 'Michelle Rodriguez', 'Matthew Davis', 'Sanoe Lake']","['John Stockwell', 'Susan Orlean', 'Lizzy Weiss', 'Lizzy Weiss', 'John Stockwell', 'Brian Grazer', 'Karen Kehela Sherwood', 'Paul Haslinger', 'David Hennings', 'Emma E. Hickox', 'Tom Meyer']"
"$14,009,653",Enough,Sony Pictures Releasing,"May 24, 2002 (Domestic)",PG-13,1 hr 55 min,,"After running away fails, a terrified woman empowers herself in order to battle her abusive husband.","['Jennifer Lopez', 'Billy Campbell', 'Tessa Allen', 'Juliette Lewis']","['Michael Apted', 'Nicholas Kazan', 'Rob Cowan', 'Irwin Winkler', 'David Arnold', 'Rogier Stoffers', 'Rick Shaine', 'Doug Kraner']"
"$12,752,803",I Spy,Sony Pictures Releasing,"November 1, 2002 (Domestic)",PG-13,1 hr 37 min,,A professional athlete has to help a U.S. government agent recover a missing jet.,"['Eddie Murphy', 'Owen Wilson', 'Famke Janssen', 'Malcolm McDowell']","['Betty Thomas', 'Morton S. Fine', 'David Friedkin', 'Marianne Wibberley', 'Cormac Wibberley', 'Marianne Wibberley', 'Cormac Wibberley', 'Jay Scherick', 'David Ronn', 'Mario Kassar', 'Betty Thomas', 'Jenno Topping', 'Andrew G. Vajna', 'Richard Gibbs', 'Oliver Wood', 'Peter Teschner', 'Marcia Hinds']"
,Talk to Her,,"March 22, 2002 (Italy)",R,1 hr 52 min,Drama Mystery Romance,Two men share an odd friendship while they care for two women who are both in deep comas.,"['Rosario Flores', 'Javier Cámara', 'Darío Grandinetti', 'Leonor Watling']","['Pedro Almodóvar', 'Pedro Almodóvar', 'Alberto Iglesias', 'Javier Aguirresarobe', 'José Salcedo', 'Antxón Gómez']"
"$12,177,488",A Walk to Remember,Warner Bros.,"January 25, 2002 (Domestic)",PG,1 hr 41 min,,"Two North Carolina teens, Landon Carter and Jamie Sullivan, are thrown together after Landon gets into trouble and is sentenced to perform community service.","['Mandy Moore', 'Shane West', 'Peter Coyote', 'Daryl Hannah']","['Adam Shankman', 'Nicholas Sparks', 'Karen Janszen', 'Denise Di Novi', 'Hunt Lowry', 'Mervyn Warren', 'Julio Macat', 'Emma E. Hickox', 'Doug Hall']"
"$6,485,458",Eight Legged Freaks,Warner Bros.,"July 17, 2002 (Domestic)",PG-13,1 hr 39 min,,Venomous spiders get exposed to a noxious chemical that causes them to grow to monumental proportions.,"['David Arquette', 'Kari Wuhrer', 'Scott Terra', 'Scarlett Johansson']","['Ellory Elkayem', 'Ellory Elkayem', 'Randy Kornfield', 'Jesse Alexander', 'Ellory Elkayem', 'Bruce Berman', 'Dean Devlin', 'John Ottman', 'John S. Bartley', 'David Siegel', 'Charles William Breen']"
"$14,757,535",Queen of the Damned,Warner Bros.,"February 22, 2002 (Domestic)",R,1 hr 41 min,,"In this loose sequel to Interview with the Vampire: The Vampire Chronicles, the vampire Lestat becomes a rock star whose music wakes up the equally beautiful and monstrous queen of all vampires.","['Aaliyah', 'Stuart Townsend', 'Marguerite Moreau', 'Vincent Perez']","['Michael Rymer', 'Anne Rice', 'Scott Abbott', 'Michael Petroni', 'Jorge Saralegui', 'Jonathan Davis', 'Richard Gibbs', 'Ian Baker', 'Dany Cooper', ""Graham 'Grace' Walker""]"
"$9,107,816",The Transporter,Twentieth Century Fox,"October 11, 2002 (Domestic)",PG-13,1 hr 32 min,,"Frank Martin, who ""transports"" packages for unknown clients, is asked to move a package that soon begins moving, and complications arise.","['Jason Statham', 'Shu Qi', 'Matt Schulze', 'François Berléand']","['Louis Leterrier', 'Corey Yuen', 'Luc Besson', 'Robert Mark Kamen', 'Luc Besson', 'Steven Chasman', 'Stanley Clarke', 'Pierre Morel', 'Nicolas Trembasiewicz', 'Hugues Tissandier']"
"$12,554,650",The Master of Disguise,Revolution Studios,"August 2, 2002 (Domestic)",PG,1 hr 20 min,,An Italian waiter fights off a criminal mastermind with his inherited powers of disguise.,"['Dana Carvey', 'Jennifer Esposito', 'Harold Gould', 'James Brolin']","['Perry Andelin Blake', 'Dana Carvey', 'Harris Goldberg', 'Barry Bernardi', 'Sidney Ganis', 'Todd Garner', 'Alex Siskin', 'Eddie Berkeley', 'Marc Ellis', 'Peter Lyons Collister', 'Peck Prior', 'Sandy S. Solowitz', 'Alan Au']"
"$15,053,226",Orange County,Paramount Pictures,"January 11, 2002 (Domestic)",PG-13,1 hr 22 min,Comedy Drama,A guidance counselor mistakenly sends out the wrong transcripts to Stanford University under the name of an over-achieving high schooler.,"['Colin Hanks', 'Jack Black', 'Schuyler Fisk', 'Bret Harrison']","['Jake Kasdan', 'Mike White', 'Scott Aversano', 'David Gale', 'Scott Rudin', 'Van Toffler', 'Michael Andrews', 'Greg Gardiner', 'Tara Timpone', 'Gary Frutkoff']"
"$52,489",8 Women,Focus Features,"February 6, 2002 (France)",R,1 hr 51 min,Comedy Crime Musical Romance,"A man is murdered in an isolated chalet, and the eight female residents are all suspects; their secrets are revealed as they try to determine who is guilty.","['Fanny Ardant', 'Emmanuelle Béart', 'Danielle Darrieux', 'Catherine Deneuve']","['François Ozon', 'François Ozon', 'François Ozon', 'François Ozon', 'Marina de Van', 'Robert Thomas', 'Robert Thomas', 'Olivier Delbosc', 'Marc Missonnier', 'Krishna Levy', 'Krishna Levy', 'Krishna Levy', 'Jeanne Lapoirie', 'Laurence Bawedin', 'Arnaud de Moleron']"
"$12,037,685",Undercover Brother,Universal Pictures,"May 31, 2002 (Domestic)",PG-13,1 hr 26 min,Action Comedy,"When ""The Man"" tries to derail a black candidate's presidential campaign, Undercover Brother and his fellow secret agents come to the rescue.","['Eddie Griffin', 'Denise Richards', 'Aunjanue Ellis-Taylor', 'Chris Kattan']","['Malcolm D. Lee', 'John Ridley', 'John Ridley', 'John Ridley', 'Michael McCullers', 'Brian Grazer', 'Michael Jenkinson', 'Damon Lee', 'Greg McKay', 'Stanley Clarke', 'Tom Priestley Jr.', 'William Kerr', 'William A. Elliott']"
"$1,151,463",Pinocchio,Miramax,"October 11, 2002 (Italy)",,1 hr 48 min,Comedy Family Fantasy,"Despite guidance from the Blue Fairy and the love of his father, a wooden puppet's curious spirit leads him into one wild adventure after another.","['Roberto Benigni', 'Nicoletta Braschi', 'Carlo Giuffrè', 'Mino Bellei']","['Roberto Benigni', 'Roberto Benigni', 'Roberto Benigni', 'Vincenzo Cerami', 'Vincenzo Cerami', 'Carlo Collodi', 'Brendan Donnison', 'Gianluigi Braschi', 'Nicoletta Braschi', 'Elda Ferri', 'Nicola Piovani', 'Dante Spinotti', 'Simona Paggi', 'Francesco Cotone', 'Danilo Donati']"
"$10,108,333",Clockstoppers,Paramount Pictures,"March 29, 2002 (Domestic)",PG,1 hr 34 min,,A teenager accidentally activates a machine that enables him to speed up his body so that other people seem to be standing still.,"['Jesse Bradford', 'French Stewart', 'Paula Garcés', 'Michael Biehn']","['Jonathan Frakes', 'Rob Hedden', 'Andy Hedden', 'J. David Stem', 'David N. Weiss', 'Rob Hedden', 'J. David Stem', 'David N. Weiss', 'Gale Anne Hurd', 'Julia Pistor', 'Jamshied Sharifi', 'Tim Suhrstedt', 'Peter E. Berger', 'Jeffrey Canavan', 'Marek Dobrowolski']"
"$7,302,913",National Lampoon's Van Wilder,Artisan Entertainment,"April 4, 2002 (Australia)",R,1 hr 32 min,,The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.,"['Ryan Reynolds', 'Tara Reid', 'Tim Matheson', 'Kal Penn']","['Walt Becker', 'Brent Goldberg', 'David Wagner', 'Peter Abrams', 'Robert L. Levy', 'Jonathon Komack Martin', 'Andrew Panay', 'David Lawrence', 'James R. Bagdonas', 'Dennis M. Hill', 'Rachel Kamerman']"
"$10,037,846",The Banger Sisters,Fox Searchlight,"September 20, 2002 (Domestic)",R,1 hr 38 min,,"Lavinia and Suzette, former rock groupies and best friends, reconnect after twenty years; one is still as wild as ever, while the other has adopted a more conservative lifestyle.","['Susan Sarandon', 'Goldie Hawn', 'Geoffrey Rush', 'Erika Christensen']","['Bob Dolman', 'Bob Dolman', 'Elizabeth Cantillon', 'Mark Johnson', 'Trevor Rabin', 'Karl Walter Lindenlaub', 'Aram Nigoghossian', 'Maia Javan']"
"$12,292,121",Halloween: Resurrection,Dimension Films,"July 12, 2002 (Domestic)",R,1 hr 30 min,,"Three years after he last terrorized his sister, Michael Myers confronts her again, before traveling to Haddonfield to deal with the cast and crew of a reality show which is being broadcast from his old home.","['Jamie Lee Curtis', 'Busta Rhymes', 'Brad Loree', 'Bianca Kajlich']","['Rick Rosenthal', 'Debra Hill', 'John Carpenter', 'Larry Brand', 'Larry Brand', 'Sean Hood', 'Paul Freeman', 'Danny Lux', 'David Geddes', 'Robert A. Ferretti', 'Troy Hansen']"
"$11,326,601",Swimfan,Twentieth Century Fox,"September 6, 2002 (Domestic)",PG-13,1 hr 25 min,,A high school senior with a promising swimming career has a one-night stand with consequences.,"['Jesse Bradford', 'Erika Christensen', 'Shiri Appleby', 'Kate Burton']","['John Polson', 'Charles F. Bohl', 'Phillip Schneider', 'Joseph M. Caracciolo Jr.', 'John Penotti', 'Allison Lyon Segan', 'Louis Febre', 'Giles Nuttgens', 'Sarah Flack', 'Kalina Ivanov']"
"$6,400,000",Darkness,Dimension Films,"October 11, 2002 (Spain)",PG-13,1 hr 28 min,,"A teenage girl moves into a remote country house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.","['Anna Paquin', 'Lena Olin', 'Iain Glen', 'Giancarlo Giannini']","['Jaume Balagueró', 'Jaume Balagueró', 'Fernando de Felipe', 'Miguel Tejada-Flores', 'Julio Fernández', 'Brian Yuzna', 'Carles Cases', 'Xavi Giménez', 'Luis de la Madrid', 'Llorenç Miquel']"
"$13,010,767",Friday After Next,New Line Cinema,"November 22, 2002 (Domestic)",R,1 hr 25 min,Comedy Drama,"Working as security guards, Craig and Day-Day run into the thief who stole their Christmas presents.","['Ice Cube', 'Mike Epps', 'John Witherspoon', ""Don 'D.C.' Curry""]","['Marcus Raboy', 'Ice Cube', 'DJ Pooh', 'Ice Cube', 'Matt Alvarez', 'Ice Cube', 'John Murphy', 'Glen MacPherson', 'Suzanne Hines', 'Amy B. Ancona']"
"$9,537,123",The Crocodile Hunter: Collision Course,Metro-Goldwyn-Mayer (MGM),"July 12, 2002 (Domestic)",PG,1 hr 30 min,,"The Crocodile Hunter mistakes some CIA agents for poachers and sets out to stop them from capturing a wily croc which, unbeknownst to him, has swallowed a tracking drone.","['Steve Irwin', 'Terri Irwin', 'Magda Szubanski', 'David Wenham']","['John Stainton', 'John Stainton', 'Holly Goldberg Sloan', 'Judy Bailey', 'Arnold Rifkin', 'John Stainton', 'Mark McDuff', 'David Burr', 'Suresh Ayyar', 'Bob Blasdall', 'Jon Dowding']"
"$87,199",Confessions of a Dangerous Mind,Miramax,"December 31, 2002 (Domestic)",R,1 hr 53 min,,"An adaptation of the cult memoir of game show impresario Chuck Barris (Sam Rockwell), in which he purports to have been a C.I.A. hitman.","['Sam Rockwell', 'Drew Barrymore', 'George Clooney', 'Julia Roberts']","['George Clooney', 'Chuck Barris', 'Charlie Kaufman', 'Andrew Lazar', 'Alex Wurman', 'Newton Thomas Sigel', 'Stephen Mirrione', 'Jim Bissell']"
"$384,478",Adaptation.,Sony Pictures Releasing,"December 6, 2002 (Domestic)",R,1 hr 55 min,,A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.,"['Nicolas Cage', 'Meryl Streep', 'Chris Cooper', 'Tilda Swinton']","['Spike Jonze', 'Susan Orlean', 'Charlie Kaufman', 'Jonathan Demme', 'Vincent Landay', 'Edward Saxon', 'Carter Burwell', 'Lance Acord', 'Eric Zumbrunnen', 'K.K. Barrett']"
"$7,771,753",Hart's War,Metro-Goldwyn-Mayer (MGM),"February 15, 2002 (Domestic)",R,2 hr 5 min,,"A law student becomes a lieutenant during World War II, is captured and asked to defend a black prisoner of war falsely accused of murder.","['Bruce Willis', 'Colin Farrell', 'Terrence Howard', 'Cole Hauser']","['Gregory Hoblit', 'John Katzenbach', 'Billy Ray', 'Terry George', 'David Foster', 'Gregory Hoblit', 'David Ladd', 'Arnold Rifkin', 'Rachel Portman', 'Alar Kivilo', 'David Rosenbloom', 'Lilly Kilvert']"
"$7,312,413",Blood Work,Warner Bros.,"August 9, 2002 (Domestic)",R,1 hr 50 min,,"Still recovering from a heart transplant, retired F.B.I. profiler Terry McCaleb returns to service when his own blood analysis offers clues to the identity of a serial killer.","['Clint Eastwood', 'Jeff Daniels', 'Anjelica Huston', 'Wanda De Jesus']","['Clint Eastwood', 'Michael Connelly', 'Brian Helgeland', 'Clint Eastwood', 'Lennie Niehaus', 'Tom Stern', 'Joel Cox', 'Henry Bumstead']"
"$9,007,833",The New Guy,Revolution Studios,"May 10, 2002 (Domestic)",PG-13,1 hr 28 min,,A high school senior branded uncool in the ninth grade gets himself expelled so he changes his image to cool kid at the town's other high school.,"['DJ Qualls', 'Lyle Lovett', 'Eliza Dushku', 'Zooey Deschanel']","['Ed Decter', 'David Kendall', 'Mark Ciardi', 'Todd Garner', 'Gordon Gray', 'Ralph Sall', ""Michael D. O'Shea"", 'David Rennie', 'Dina Lipton']"
"$88,292",City of God,Miramax,"August 30, 2002 (Brazil)",R,2 hr 10 min,Crime Drama,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.","['Alexandre Rodrigues', 'Leandro Firmino', 'Matheus Nachtergaele', 'Phellipe Haagensen']","['Fernando Meirelles', 'Kátia Lund', 'Paulo Lins', 'Bráulio Mantovani', 'Andrea Barata Ribeiro', 'Mauricio Andrade Ramos', 'Ed Côrtes', 'Antonio Pinto', 'César Charlone', 'Daniel Rezende', 'Tulé Peak']"
"$6,752,722",Solaris,Twentieth Century Fox,"November 27, 2002 (Domestic)",PG-13,1 hr 39 min,,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,"['George Clooney', 'Natascha McElhone', 'Ulrich Tukur', 'Viola Davis']","['Steven Soderbergh', 'Stanislaw Lem', 'Steven Soderbergh', 'James Cameron', 'Jon Landau', 'Rae Sanchini', 'Cliff Martinez', 'Steven Soderbergh', 'Steven Soderbergh', 'Philip Messina']"
"$6,857,879",The Four Feathers,Paramount Pictures,"September 20, 2002 (Domestic)",PG-13,2 hr 12 min,,A young British officer resigns his commission just before his regiment is sent to battle and soon receives four white feathers from his friends and fiancee as symbols of what they view as his cowardice.,"['Heath Ledger', 'Wes Bentley', 'Kate Hudson', 'Mohamed Bouich']","['Shekhar Kapur', 'A.E.W. Mason', 'Michael Schiffer', 'Hossein Amini', 'Paul Feldsher', 'Robert D. Jaffe', 'Stanley R. Jaffe', 'Marty Katz', 'James Horner', 'Robert Richardson', 'Steven Rosenblum', 'Allan Cameron']"
"$8,935,426",City by the Sea,Warner Bros.,"September 6, 2002 (Domestic)",R,1 hr 48 min,,"Vincent Lamarca, whose father was executed for a 1950s kidnapping of a child, grew up to become a police officer, only to see his own son become a murder suspect.","['Robert De Niro', 'James Franco', 'Frances McDormand', 'Eliza Dushku']","['Michael Caton-Jones', 'Mike McAlary', 'Ken Hixon', 'Matthew Baer', 'Michael Caton-Jones', 'Brad Grey', 'Elie Samaha', 'John Murphy', 'Karl Walter Lindenlaub', 'Jim Clark', 'Jane Musky']"
,Christmas on the Nile,,"December 20, 2002 (Italy)",,1 hr 40 min,Comedy,While a curse chase two brothers in the Nile a father and daughter together with another dysfunctional family aboard a cruise to crash in an adventure full of fun ...,"['Christian De Sica', 'Massimo Boldi', 'Enzo Salvi', 'Biagio Izzo']","['Neri Parenti', 'Neri Parenti', 'Fausto Brizzi', 'Lorenzo De Luca', 'Marco Martani', 'Andrea Margiotta', 'Sergio Cosentino', 'Aurelio De Laurentiis', 'Bruno Zambrini', 'Gianlorenzo Battaglia', 'Luca Montanari', 'Antonio Belizón', 'Maria Stilde Ambruzzi']"
"$211,279",Far from Heaven,Focus Features,"November 8, 2002 (Domestic)",PG-13,1 hr 47 min,,"In 1950s Connecticut, a flustered housewife faces a marital crisis and mounting racial tensions in the outside world.","['Julianne Moore', 'Dennis Quaid', 'Dennis Haysbert', 'Patricia Clarkson']","['Todd Haynes', 'Todd Haynes', 'Jody Allen', 'Christine Vachon', 'Elmer Bernstein', 'Edward Lachman', 'James Lyons', 'Mark Friedberg']"
,Family Honor,,"September 13, 2002 (South Korea)",,,,,,
"$10,738,882",Brown Sugar,Fox Searchlight,"October 11, 2002 (Domestic)",PG-13,1 hr 49 min,,"Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.","['Taye Diggs', 'Sanaa Lathan', 'Yasiin Bey', 'Nicole Ari Parker']","['Rick Famuyiwa', 'Michael Elliot', 'Michael Elliot', 'Rick Famuyiwa', 'Peter Heller', 'Robert Hurst', 'Jeff Barnett', 'Enrique Chediak', 'Dirk Westervelt', 'Kalina Ivanov']"
"$57,692",The Spanish Apartment,Chris.,"June 19, 2002 (France)",R,2 hr 2 min,Comedy Drama Romance,"A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship.","['Romain Duris', 'Judith Godrèche', 'Kelly Reilly', 'Audrey Tautou']","['Cédric Klapisch', 'Cédric Klapisch', 'Bruno Levy', 'Dominique Colin', 'Francine Sandberg', 'François Emmanuelli']"
"$717,061",Pokemon 4Ever: Celebi - Voice of the Forest,Dimension Films,"October 11, 2002 (Domestic)",G,1 hr 15 min,Action Adventure Animation Comedy Drama Family Fantasy Sci-Fi,Ash must stop a hunter who forces the mythical Pokémon Celebi to help him destroy a forest.,"['Veronica Taylor', 'Rica Matsumoto', 'Rachael Lillis', 'Ikue Ôtani']","['Kunihiko Yuyama', 'Jim Malone', 'Hideki Sonoda', 'Hideki Sonoda', 'Satoshi Tajiri', ""Jun'ichi Masuda"", 'Ken Sugimori', 'Yukako Matsusako', 'Takemoto Mori', 'Chôji Yoshikawa', 'Shinji Miyazaki', 'Hirokazu Tanaka', 'Hisao Shirai', 'Yumiko Fuse', 'Toshio Henmi', 'Yutaka Henmi', 'Yutaka Itô', 'Yukiko Nojiri']"
"$101,663",The Quiet American,Miramax,"November 22, 2002 (Domestic)",R,1 hr 41 min,,An old British reporter vies with a young U.S. doctor for the affections of a beautiful Vietnamese woman.,"['Michael Caine', 'Brendan Fraser', 'Do Thi Hai Yen', 'Rade Serbedzija']","['Phillip Noyce', 'Graham Greene', 'Christopher Hampton', 'Robert Schenkkan', 'Staffan Ahrenberg', 'William Horberg', 'Craig Armstrong', 'Christopher Doyle', 'John Scott', 'Roger Ford']"
"$504,681",The Crime of Padre Amaro,IDP Distribution,"August 16, 2002 (Mexico)",R,1 hr 58 min,Drama Romance,"Politics and sexual passions threaten to corrupt a young, newly-ordained priest in a small Mexican town.","['Gael García Bernal', 'Ana Claudia Talancón', 'Sancho Gracia', 'Angélica Aragón']","['Carlos Carrera', 'Vicente Leñero', 'Eça de Queirós', 'Daniel Birman Ripstein', 'Alfredo Ripstein Jr.', 'Rosino Serrano', 'Guillermo Granillo', 'Óscar Figueroa']"
"$10,007,291",All About the Benjamins,New Line Cinema,"March 8, 2002 (Domestic)",R,1 hr 35 min,,"Bounty hunter Bucum chases bail-jumper Reggie, who runs right into the scene of a diamond heist and murder and gets shot at as well. Later they become partners in their pursuit of the $20M in diamonds and lottery ticket. Their women join.","['Ice Cube', 'Mike Epps', 'Tommy Flanagan', 'Carmen Chaplin']","['Kevin Bray', 'Ronald Lang', 'Ice Cube', 'Matt Alvarez', 'Ice Cube', 'John Murphy', 'Glen MacPherson', 'Suzanne Hines', 'J. Mark Harrington']"
"$9,013,548",Rollerball,Metro-Goldwyn-Mayer (MGM),"February 8, 2002 (Domestic)",PG-13,1 hr 38 min,,The big thing in 2005 is a violent sport which can have some pretty serious consequences... like dying.,"['Chris Klein', 'Jean Reno', 'LL Cool J', 'Rebecca Romijn']","['John McTiernan', 'William Harrison', 'William Harrison', 'Larry Ferguson', 'John Pogue', 'John McTiernan', 'Charles Roven', 'Beau St. Clair', 'Éric Serra', 'Steve Mason', 'Robert K. Lambert', 'John Wright', 'Dennis Bradford', 'Norman Garwood']"
"$6,201,345",Jonah: A VeggieTales Movie,Artisan Entertainment,"October 4, 2002 (Domestic)",,1 hr 22 min,Adventure Animation Comedy Drama Family Musical,"When the singing Veggies encounter some car trouble, they are stranded at an old rundown seafood joint, where nothing is quite as it seems.","['Phil Vischer', 'Mike Nawrocki', 'Tim Hodge', 'Lisa Vischer']","['Phil Vischer', 'Mike Nawrocki', 'Phil Vischer', 'Mike Nawrocki', 'Tim Hodge', 'Ameake Owens', 'Kurt Heinecke', 'Phil Vischer', 'John Wahba']"
"$29,737",The Way Home,Paramount Classics,"April 5, 2002 (South Korea)",PG,1 hr 20 min,Drama,"This is the story of a 7-year-old boy, Sang-woo, born and raised in the big city, and his mute grandmother, who has spent her whole life in a small rural village.","['Yoo Seung-ho', 'Eul-boon Kim', 'Hyo-hee Dong', 'Kyung-hyun Min']","['Jeong-hyang Lee', 'Jeong-hyang Lee', 'Jae-woo Whang', 'Woo-hyun Whang', 'Dae-hong Kim', 'Yang-hee Kim', 'Hong-shik Yoon', 'Kim Jae-beom', 'Kim Sang-beom']"
"$367,203",Punch-Drunk Love,Revolution Studios,"October 11, 2002 (Domestic)",R,1 hr 35 min,Comedy Drama Romance Thriller,Socially frustrated Barry Egan calls a phone-sex line to curb his loneliness. Little does he know it will land him in deep trouble and will jeopardize his burgeoning romance with the mysterious Lena.,"['Adam Sandler', 'Emily Watson', 'Philip Seymour Hoffman', 'Jason Andrews']","['Paul Thomas Anderson', 'Paul Thomas Anderson', 'Paul Thomas Anderson', 'Daniel Lupi', 'JoAnne Sellar', 'Jon Brion', 'Robert Elswit', 'Leslie Jones', 'William Arnold']"
"$613,485",The Guru,Universal Pictures,"August 23, 2002 (United Kingdom)",R,1 hr 34 min,Comedy Music Romance,A young man leaves India to find fame and fortune in America where he unexpectedly becomes a sex guru.,"['Jimi Mistry', 'Heather Graham', 'Marisa Tomei', 'Michael McKean']","['Daisy von Scherler Mayer', 'Tracey Jackson', 'Tim Bevan', 'Eric Fellner', 'Michael London', 'David Carbonara', 'John de Borman', 'Bruce Green', 'Cara Silverman', 'Stephen Alesch', 'Robin Standefer']"
